# timestamp tx ty tz qx qy qz qw
1311868169.53143406 0.70969277 0.12435698 0.06241201 0.10074997 -0.18477050 -0.14271187 0.96713113
1311868169.56350088 0.71570630 0.11615588 0.06683053 0.10487385 -0.18773857 -0.14630580 0.96558289
1311868169.59937787 0.72634636 0.10970495 0.07836908 0.10963835 -0.19204234 -0.14933214 0.96374223
1311868169.63132691 0.72387729 0.10595967 0.08085077 0.11376913 -0.19399634 -0.15402332 0.96213243
1311868169.66323996 0.72309193 0.10551184 0.08466593 0.11714544 -0.19850853 -0.15594371 0.96049616
1311868169.69946599 0.73343877 0.10295287 0.09290383 0.11973432 -0.20597777 -0.15895808 0.95810708
1311868169.73127890 0.73881696 0.09675575 0.09369282 0.12094436 -0.20983812 -0.16150788 0.95668993
1311868169.76341701 0.57178715 0.12182462 0.01338994 0.15720723 -0.17482109 -0.18248109 0.95468535
1311868169.79936790 0.64067290 0.12030138 0.03196008 0.12604062 -0.17723050 -0.15580927 0.96354895
1311868169.83141494 0.63830835 0.12198436 0.03762382 0.12855065 -0.17720811 -0.15618490 0.96316057
1311868169.86339617 0.64610517 0.11672783 0.03725144 0.12820675 -0.17976415 -0.15718784 0.96256941
1311868169.89938998 0.65283650 0.11251120 0.03987500 0.12858409 -0.18190848 -0.15641372 0.96224227
1311868169.93127203 0.66140527 0.10938097 0.04220471 0.12784030 -0.18329101 -0.15452680 0.96238388
1311868169.96341515 0.66956304 0.10096904 0.04555770 0.12745296 -0.18379816 -0.15181758 0.96276965
1311868169.99939895 0.67237227 0.10052070 0.04536945 0.13183751 -0.18171686 -0.15010027 0.96284358
1311868170.03127408 0.67840949 0.10332616 0.04402132 0.13410826 -0.18219595 -0.14744322 0.96284999
1311868170.06346893 0.72935118 0.07327902 0.05062063 0.14029953 -0.19271226 -0.13158402 0.96221810
1311868170.09939384 0.68585586 0.09358387 0.04264267 0.13331476 -0.18646203 -0.14327436 0.96277284
1311868170.13134503 0.69637542 0.09175171 0.03715318 0.13594126 -0.18964382 -0.14061889 0.96217541
1311868170.16341591 0.70365318 0.09623050 0.03626426 0.13870177 -0.19102186 -0.13841628 0.96182816
1311868170.19931698 0.71139976 0.09741714 0.03550256 0.13921930 -0.19206652 -0.13548950 0.96196207
1311868170.23146701 0.71864818 0.09831852 0.03145181 0.13890511 -0.19277863 -0.13162969 0.96240085
1311868170.26352119 0.72280414 0.10165030 0.02444419 0.13793164 -0.19258797 -0.13008598 0.96278885
1311868170.29943204 0.72812431 0.09877215 0.01989458 0.13605439 -0.19273563 -0.13288255 0.96264449
1311868170.33132505 0.73467425 0.09833085 0.01303253 0.13566631 -0.19173202 -0.13659268 0.96238034
1311868170.36339998 0.79554159 0.10733383 -0.02531330 0.13738011 -0.19633094 -0.13325264 0.96167801
1311868170.39942098 0.74017133 0.11055767 0.00060570 0.13494525 -0.18863661 -0.14226617 0.96227145
1311868170.43128800 0.73858738 0.11716042 -0.00456545 0.13422983 -0.18742493 -0.14630286 0.96200297
1311868170.46338296 0.74480256 0.12506526 -0.00673828 0.13323947 -0.18872086 -0.14881988 0.96150108
1311868170.49947596 0.75486871 0.12571040 -0.00978500 0.13108320 -0.19069683 -0.14984840 0.96124782
1311868170.53150511 0.76287049 0.12322858 -0.01610825 0.12809098 -0.19200783 -0.14954270 0.96143782
1311868170.56334496 0.77013456 0.12015294 -0.02426319 0.12629396 -0.19286518 -0.14963867 0.96148902
1311868170.59932399 0.77809714 0.12452074 -0.03103407 0.12607510 -0.19330890 -0.15149490 0.96113788
1311868170.63148499 0.78618900 0.12943751 -0.03159438 0.12463340 -0.19357016 -0.15302398 0.96103110
1311868170.66342998 0.84636128 0.17355161 -0.07797169 0.11489086 -0.19376602 -0.16442093 0.96032316
1311868170.69943213 0.79499798 0.14599791 -0.04290953 0.12373817 -0.19066210 -0.15039978 0.96214174
1311868170.73139715 0.79967345 0.14894725 -0.04367796 0.12070481 -0.19158327 -0.14870900 0.96260679
1311868170.76345301 0.80679200 0.15141411 -0.03875355 0.11759145 -0.19347933 -0.14840030 0.96266056
1311868170.79944611 0.81018203 0.15015160 -0.04141710 0.11575364 -0.19392056 -0.14875020 0.96274051
1311868170.83130908 0.81445256 0.14951576 -0.04592544 0.11488490 -0.19408266 -0.14964793 0.96267278
1311868170.86344600 0.82134986 0.14875006 -0.05223763 0.11372643 -0.19486054 -0.15006442 0.96258835
1311868170.89943504 0.83060494 0.14473054 -0.05743295 0.11229632 -0.19536352 -0.14975840 0.96270196
1311868170.93137407 0.83861602 0.14136591 -0.06298550 0.11221718 -0.19502180 -0.15005319 0.96273456
1311868170.96343994 0.89910458 0.14158819 -0.08378055 0.10328622 -0.19564300 -0.15132792 0.96340834
1311868170.99948311 0.84728526 0.14680536 -0.05686185 0.11717580 -0.19336545 -0.15079632 0.96236173
1311868171.03149295 0.85055458 0.14916763 -0.06578412 0.11678005 -0.19447002 -0.15196429 0.96200347
1311868171.06343818 0.86322564 0.14782829 -0.07058828 0.11504230 -0.19905847 -0.15352724 0.96102569
1311868171.09944797 0.87168662 0.14834493 -0.07590380 0.11420593 -0.20177504 -0.15487313 0.96034273
1311868171.13147688 0.87898595 0.15015817 -0.07824334 0.11383867 -0.20347613 -0.15578436 0.95987992
1311868171.16344714 0.88581360 0.15278626 -0.07506080 0.11351553 -0.20436488 -0.15650857 0.95961153
1311868171.19944406 0.89042876 0.15411771 -0.07205081 0.11377382 -0.20471254 -0.15717662 0.95939763
1311868171.23139095 0.89599101 0.15617342 -0.07233551 0.11409248 -0.20559987 -0.15849381 0.95895324
1311868171.26340389 0.95589405 0.17634501 -0.07992242 0.11319834 -0.21927168 -0.17095173 0.95387713
1311868171.29936790 0.90557104 0.16061633 -0.07194938 0.11384609 -0.20799822 -0.16323257 0.95766953
1311868171.33140612 0.91335716 0.16391634 -0.07367561 0.11411588 -0.21018398 -0.16572349 0.95673193
1311868171.36347890 0.92038837 0.16639519 -0.07088838 0.11420263 -0.21236748 -0.17017172 0.95545769
1311868171.39940906 0.92878852 0.16793604 -0.06628988 0.11452792 -0.21486518 -0.17472793 0.95403693
1311868171.46345901 0.94475971 0.17015237 -0.06399484 0.11424107 -0.21933388 -0.17979670 0.95211069
1311868171.49951410 0.95276452 0.17029941 -0.06392733 0.11273812 -0.22214822 -0.18289356 0.95104691
1311868171.53147101 0.96226679 0.17161702 -0.06029278 0.11300216 -0.22442178 -0.18642634 0.94979503
1311868171.56338096 0.97068496 0.17139214 -0.05502410 0.11318441 -0.22533835 -0.18905792 0.94903584
1311868171.59948993 1.05583791 0.18151803 -0.03000613 0.11279802 -0.24455642 -0.22084927 0.93738699
1311868171.63152790 0.98579864 0.17440508 -0.05444185 0.11326800 -0.22628853 -0.19288168 0.94802981
1311868171.66341090 0.99442829 0.18019179 -0.05592933 0.11377794 -0.22717461 -0.19583787 0.94715036
1311868171.69941902 1.00366417 0.18248717 -0.05116160 0.11287760 -0.22887765 -0.19995897 0.94598630
1311868171.73149896 1.01220192 0.18428475 -0.03900689 0.11155012 -0.23087166 -0.20182823 0.94526198
1311868171.76345515 1.02258010 0.18121660 -0.03128091 0.10933392 -0.23290770 -0.20320797 0.94472568
1311868171.79946399 1.03656204 0.17735541 -0.03138426 0.10627042 -0.23484065 -0.20400741 0.94442440
1311868171.83141899 1.04783618 0.17699178 -0.03279124 0.10468637 -0.23420314 -0.20741023 0.94401835
1311868171.89957500 1.05997867 0.18813691 -0.01927310 0.10210895 -0.23286793 -0.21277111 0.94343773
1311868171.93151593 1.16029552 0.18355233 0.01464429 0.07925468 -0.24419105 -0.23161949 0.93831862
1311868171.99958014 1.08916005 0.18699172 -0.01241201 0.09428758 -0.23652574 -0.21386168 0.94309523
1311868172.03153300 1.08972736 0.19597136 0.00098381 0.09467753 -0.23484777 -0.21536751 0.94313283
1311868172.06342602 1.09531831 0.19262655 0.00714275 0.09188273 -0.23507740 -0.21618018 0.94316611
1311868172.09952879 1.11183962 0.17575475 -0.00334362 0.08523314 -0.23760115 -0.21665291 0.94304959
1311868172.13154602 1.12282042 0.18057322 -0.00253886 0.08402193 -0.23872391 -0.21606398 0.94300984
1311868172.16355801 1.12542575 0.18859249 0.01027536 0.08274958 -0.23892702 -0.21550214 0.94319946
1311868172.19978094 1.12743370 0.19094072 0.02133118 0.08063747 -0.23770421 -0.21695314 0.94335870
1311868172.26347494 1.14289132 0.18695424 0.02030761 0.07638703 -0.23694110 -0.21956935 0.94329912
1311868172.29954386 1.22752468 0.20046862 0.06259214 0.05383385 -0.23638040 -0.22851090 0.94287273
1311868172.36347890 1.16005325 0.20535611 0.03304427 0.07263235 -0.23569986 -0.22304975 0.94309010
1311868172.39948297 1.16039179 0.19840958 0.04211125 0.06709789 -0.23429455 -0.22491837 0.94340642
1311868172.46347690 1.17915101 0.20160391 0.04687642 0.06508839 -0.22901103 -0.23009168 0.94359698
1311868172.49946690 1.17209411 0.20379873 0.05283053 0.06163593 -0.22442996 -0.23248820 0.94434180
1311868172.56360102 1.20259385 0.18972481 0.05589535 0.05418438 -0.22597342 -0.23170469 0.94462321
1311868172.59959006 1.18735204 0.20890037 0.07645855 0.05552365 -0.22012044 -0.23448966 0.94524003
1311868172.63158703 1.18560370 0.20139586 0.09248010 0.05006173 -0.21968187 -0.23380247 0.94581716
1311868172.66361189 1.19900730 0.19368317 0.09523315 0.04513438 -0.21965475 -0.23347152 0.94615312
1311868172.69961905 1.29352085 0.08209672 0.07553745 0.04582938 -0.25346514 -0.24187757 0.93549470
1311868172.76346898 1.21209769 0.14711334 0.07866161 0.05222881 -0.23786773 -0.23012394 0.94219640
1311868172.79962301 1.22879142 0.13677249 0.08956675 0.04720179 -0.23861927 -0.23150681 0.94193282
1311868172.86348295 1.21980627 0.14260693 0.10330549 0.04047749 -0.23247627 -0.23299909 0.94341284
1311868172.89953899 1.22536588 0.13351292 0.11068817 0.03585684 -0.23299837 -0.23427305 0.94315544
1311868172.93160701 1.22600517 0.13068886 0.12402162 0.03356442 -0.23354036 -0.23565313 0.94276186
1311868172.96357107 1.22449133 0.13136812 0.13560277 0.03269393 -0.23344875 -0.23558367 0.94283250
1311868172.99960184 1.21755931 0.13080448 0.14464894 0.03319487 -0.23122488 -0.23689442 0.94303456
1311868173.06754613 1.21725806 0.12794754 0.16257632 0.03460571 -0.22736642 -0.23876806 0.94344940
1311868173.09960508 1.20920508 0.12072145 0.28451289 0.00895074 -0.20233581 -0.24605468 0.94785927
1311868173.13149905 1.21697381 0.12435126 0.17010223 0.03425171 -0.22386849 -0.23899932 0.94423993
1311868173.16745710 1.21392183 0.12247905 0.17767564 0.03386980 -0.22300014 -0.24079989 0.94400169
1311868173.19962788 1.20408971 0.12557846 0.18704548 0.03647537 -0.22098860 -0.24248500 0.94394630
1311868173.23148680 1.20010566 0.12768726 0.19778229 0.04074647 -0.22063021 -0.24452651 0.94332859
1311868173.26766515 1.20368917 0.11704274 0.20569001 0.04348718 -0.22009548 -0.24753869 0.94254519
1311868173.29965901 1.20771713 0.10735669 0.20593924 0.04541116 -0.21910446 -0.24623203 0.94302749
1311868173.33153296 1.20729114 0.10607502 0.20828203 0.04640260 -0.21899693 -0.24341436 0.94373545
1311868173.36765003 1.20649837 0.10419817 0.21240429 0.04622521 -0.22030167 -0.24194552 0.94381819
1311868173.39959598 1.19441784 0.08002060 0.26853376 0.05970444 -0.21851890 -0.24364462 0.94303880
1311868173.43162394 1.20356830 0.10501946 0.22289150 0.04914065 -0.22198040 -0.24052514 0.94364059
1311868173.46760392 1.19944042 0.11180851 0.23327052 0.05289497 -0.22144708 -0.23860754 0.94404966
1311868173.53162789 1.21015727 0.10889058 0.24634735 0.05644833 -0.22447355 -0.23541894 0.94392962
1311868173.56761599 1.20947714 0.10636698 0.25350087 0.05549337 -0.22523244 -0.23479993 0.94395965
1311868173.63160300 1.20542373 0.10251682 0.26365582 0.05452894 -0.22463767 -0.23489558 0.94413377
