# timestamp tx ty tz qx qy qz qw
1311868165.499179 0.23641995 0.04449232 -0.10255783 0.00202427 -0.04414188 -0.03549571 0.99839243
1311868165.531124 0.24054709 0.04794912 -0.10501405 -0.00168677 -0.04487186 -0.03521586 0.99837043
1311868165.5630538 0.33639257 0.08121333 -0.12557377 -0.02426196 -0.06666488 -0.03452421 0.99688276
1311868165.599188 0.25998623 0.05464329 -0.109185 -0.00202589 -0.04655619 -0.03644799 0.99824845
1311868165.631159 0.27490935 0.05460819 -0.11123541 -0.00137123 -0.0482613 -0.03716431 0.99814216
1311868165.663251 0.28094205 0.05575739 -0.11362217 -0.00047993 -0.0458915 -0.03778519 0.99823145
1311868165.6991868 0.27711467 0.05211235 -0.12297555 -0.00035494 -0.04068308 -0.03911415 0.99840615
1311868165.731234 0.27743851 0.05444674 -0.12766539 0.00067695 -0.03818721 -0.04026222 0.99845893
1311868165.7631 0.28172803 0.06333734 -0.13301344 0.00234857 -0.03633322 -0.03979963 0.99854413
1311868165.799107 0.29513502 0.07214705 -0.13946197 0.00346363 -0.03508126 -0.03941046 0.99860108
1311868165.831186 0.29939919 0.07697476 -0.14213641 0.00256275 -0.03307131 -0.03925154 0.99867865
1311868165.86322 0.32730206 0.10207324 -0.18670672 -0.00052871 -0.00953567 -0.04255463 0.99904849
1311868165.8991618 0.29685144 0.08892256 -0.15183309 0.00033621 -0.02594607 -0.03925334 0.99889232
1311868165.931154 0.30133209 0.09192362 -0.15832876 0.00110596 -0.02206112 -0.03840461 0.9990181
1311868165.9631538 0.29706783 0.09541031 -0.16432051 0.00189496 -0.01713758 -0.03798599 0.99912951
1311868165.999133 0.30195509 0.10308046 -0.16714391 0.00208088 -0.0159372 -0.03750887 0.99916703
1311868166.031204 0.30151105 0.0933157 -0.18257981 -0.00432479 -0.01293247 -0.03220253 0.99938834
1311868166.0631108 0.29765547 0.10372051 -0.18692873 -0.00591465 -0.00856902 -0.02810802 0.99955066
1311868166.099206 0.29152287 0.10448123 -0.18968654 -0.01102872 -0.0049877 -0.02910944 0.99950294
1311868166.131254 0.28536228 0.11155381 -0.2015693 -0.01247742 -0.00233757 -0.02911216 0.99949554
1311868166.1631892 0.28919464 0.15148296 -0.26622646 -0.03074321 0.02114199 -0.0189781 0.99912347
1311868166.199211 0.29699383 0.13658912 -0.21134471 -0.01499053 -0.00324412 -0.02877528 0.99946823
1311868166.23105 0.30587113 0.13290847 -0.22081405 -0.02181547 -0.00339324 -0.02829445 0.99935579
1311868166.263177 0.30137196 0.13577569 -0.23856712 -0.02647492 0.00064865 -0.02624425 0.99930471
1311868166.2992089 0.29639465 0.1503083 -0.23756974 -0.02811762 0.00542872 -0.02367501 0.99930947
1311868166.3311892 0.29280301 0.15058408 -0.23443804 -0.03613838 0.00847851 -0.02117753 0.99908641
1311868166.363122 0.30005618 0.1648739 -0.2391562 -0.03728448 0.00718986 -0.02209136 0.99903461
1311868166.3992321 0.30014788 0.16538066 -0.24283871 -0.04263534 0.00784955 -0.02187191 0.99882042
1311868166.4311712 0.3094489 0.16374716 -0.25233192 -0.04636884 0.00711093 -0.02345309 0.99862371
1311868166.463018 0.33746287 0.20334643 -0.33544618 -0.08241657 0.02200057 -0.02141078 0.99612502
1311868166.4991949 0.32035966 0.17451303 -0.26999042 -0.04666292 0.01235296 -0.02524556 0.99851522
1311868166.531252 0.31817406 0.1786625 -0.27333496 -0.04677428 0.01526705 -0.02439428 0.99849086
1311868166.563132 0.32434716 0.17953541 -0.27863344 -0.04650793 0.01553124 -0.0249591 0.99848527
1311868166.599207 0.33186666 0.180497 -0.28667461 -0.04603648 0.01489518 -0.02469789 0.9985233
1311868166.6312869 0.33670921 0.18151227 -0.28985697 -0.04568608 0.01424999 -0.02460367 0.99855114
1311868166.663284 0.34317099 0.18152269 -0.29338367 -0.04541256 0.01350867 -0.02390447 0.9985909
1311868166.69927 0.34923009 0.17840772 -0.29681273 -0.04567676 0.01314952 -0.02348189 0.99859367
1311868166.731105 0.35305589 0.17330212 -0.30016394 -0.04645352 0.01311931 -0.02314638 0.99856607
1311868166.763333 0.4017538 0.17966276 -0.3352714 -0.04314054 0.0144584 -0.01991842 0.99876579
1311868166.799225 0.36303935 0.17304568 -0.30131166 -0.04456367 0.01074967 -0.02234299 0.99869881
1311868166.831229 0.37037348 0.17686456 -0.30140164 -0.04218224 0.00882823 -0.02240045 0.99881977
1311868166.8632221 0.38085615 0.17954207 -0.30434136 -0.04033373 0.00579661 -0.02350197 0.99889301
1311868166.899308 0.3965727 0.18269068 -0.30773447 -0.03773842 0.00140716 -0.02607246 0.99894647
1311868166.93116 0.41218199 0.18953653 -0.31113009 -0.03338202 -0.00178788 -0.02935331 0.99900992
1311868166.963312 0.42721648 0.18777456 -0.31439733 -0.03226717 -0.00538535 -0.03064404 0.99899488
1311868166.999289 0.44203219 0.18690606 -0.31519884 -0.03110483 -0.00967968 -0.03287929 0.9989283
1311868167.031127 0.45213896 0.18471459 -0.31760506 -0.03149749 -0.01375561 -0.03686183 0.99872914
1311868167.063209 0.55482794 0.19106094 -0.3345299 -0.01837953 -0.04411508 -0.05849088 0.99714335
1311868167.099303 0.46649787 0.18158117 -0.3240534 -0.03254477 -0.01997243 -0.0414034 0.99841259
1311868167.1632302 0.5005953 0.18747699 -0.31785888 -0.03029237 -0.03151284 -0.04580716 0.9979935
1311868167.199258 0.50919159 0.18813579 -0.31580322 -0.02819948 -0.03516568 -0.04950947 0.99775597
1311868167.231267 0.51783417 0.1904225 -0.3169077 -0.02563896 -0.03934494 -0.05352832 0.99746145
1311868167.263251 0.53618038 0.19222964 -0.31620866 -0.02377302 -0.04648798 -0.05693424 0.99701164
1311868167.299141 0.54171892 0.19116077 -0.31425232 -0.02297582 -0.0488822 -0.05888687 0.99680238
1311868167.3311448 0.55064346 0.1923186 -0.31530954 -0.02216627 -0.05090947 -0.0603682 0.99663061
1311868167.363275 0.56134845 0.19344282 -0.31669536 -0.02193313 -0.05294357 -0.06183633 0.99643975
1311868167.399226 0.68524394 0.20121961 -0.30300363 -0.01139657 -0.09267022 -0.08420918 0.99206409
1311868167.431237 0.57631928 0.19822686 -0.31752774 -0.02126287 -0.05576583 -0.06207952 0.9962852
1311868167.4633029 0.58273392 0.1998301 -0.31718249 -0.02105886 -0.05792076 -0.06167815 0.99619151
1311868167.4991212 0.59095395 0.19990248 -0.31619443 -0.02089709 -0.06074854 -0.062363 0.99598383
1311868167.531321 0.60102448 0.19495534 -0.31565355 -0.02135497 -0.06353693 -0.06361053 0.99572121
1311868167.56316 0.60997098 0.19322626 -0.31775131 -0.02121809 -0.06431189 -0.06419247 0.99563703
1311868167.59923 0.61548268 0.19379609 -0.31736899 -0.02101214 -0.0649062 -0.06383957 0.99562552
1311868167.631495 0.62105921 0.19406398 -0.31582638 -0.02092279 -0.066095 -0.06384878 0.9955486
1311868167.6633599 0.62622456 0.19481685 -0.31557532 -0.0207422 -0.06750418 -0.06412004 0.99544039
1311868167.699226 0.69140053 0.21008853 -0.31268289 -0.01751594 -0.08296621 -0.06529055 0.99425698
1311868167.731241 0.63265907 0.21271644 -0.31622502 -0.01849323 -0.06899268 -0.06393071 0.99539483
1311868167.763281 0.63689525 0.21754377 -0.31384962 -0.01841506 -0.06954539 -0.06454631 0.99531809
1311868167.7992241 0.63990414 0.21970809 -0.30705261 -0.01952214 -0.07005418 -0.06400021 0.99529657
1311868167.8630981 0.65535682 0.21660329 -0.29070094 -0.02112581 -0.07163864 -0.06379432 0.99516425
1311868167.899376 0.6614477 0.2119441 -0.29455656 -0.01982686 -0.0712189 -0.06177367 0.99534857
1311868167.931184 0.66469247 0.198641 -0.29889926 -0.02029341 -0.07154466 -0.06098117 0.99536467
1311868167.999325 0.6682707 0.20016126 -0.28559444 -0.01830717 -0.07240644 -0.05724112 0.99556296
1311868168.031266 0.66905012 0.20163205 -0.27874365 -0.01746495 -0.07231897 -0.05555601 0.9956799
1311868168.063183 0.71010313 0.2014502 -0.229689 -0.01417426 -0.07570049 -0.04639051 0.99595002
1311868168.099296 0.67302726 0.20279699 -0.2627251 -0.01529995 -0.07230634 -0.05516567 0.99573814
1311868168.131162 0.67295597 0.20548835 -0.2529848 -0.01281887 -0.07214253 -0.05583034 0.99574801
1311868168.163282 0.67218915 0.20754825 -0.24485537 -0.01039048 -0.07188628 -0.05649315 0.99575746
1311868168.1992471 0.67207555 0.20765266 -0.23927798 -0.00903344 -0.07188323 -0.0581742 0.99567412
1311868168.263256 0.6730561 0.20481246 -0.22970378 -0.0095424 -0.07184644 -0.06156988 0.99546782
1311868168.299606 0.67307137 0.20240407 -0.22480164 -0.01053277 -0.07265092 -0.06237721 0.99534918
1311868168.331222 0.67390798 0.19817878 -0.22157342 -0.01194631 -0.07408612 -0.06380127 0.99513714
1311868168.3631802 0.67654328 0.19384158 -0.20954495 -0.01206 -0.07639401 -0.06549564 0.99485116
1311868168.39936 0.67737492 0.17992387 -0.11305901 -0.00169423 -0.08263852 -0.0795969 0.99339435
1311868168.431214 0.67383977 0.18997136 -0.17876615 -0.00518881 -0.07782708 -0.07140023 0.9943933
1311868168.463333 0.67098165 0.18912536 -0.1770691 0.00109772 -0.07768446 -0.07184983 0.994385
1311868168.499268 0.67318386 0.18298671 -0.16734523 0.00518976 -0.07938901 -0.07104565 0.99429521
1311868168.563319 0.66803184 0.17682072 -0.1684353 0.01269396 -0.08043085 -0.07133531 0.99412324
1311868168.599366 0.6712521 0.17644627 -0.16461886 0.01342915 -0.08378863 -0.06786001 0.99407955
1311868168.6633198 0.67288159 0.19277674 -0.13697896 0.02146481 -0.08776432 -0.06644113 0.99369123
1311868168.699557 0.67346963 0.18924965 -0.12776177 0.0226315 -0.08745085 -0.06905826 0.99351453
1311868168.7633052 0.66774459 0.18425718 -0.11781193 0.02279605 -0.08690793 -0.06887244 0.99357131
1311868168.799362 0.64585466 0.1744643 -0.03168796 0.05476566 -0.09715571 -0.06892271 0.99136832
1311868168.831176 0.66275927 0.18557652 -0.10334064 0.02329519 -0.08979023 -0.06875058 0.99331184
1311868168.8993 0.66900552 0.18761361 -0.0788649 0.02813483 -0.09631203 -0.07368069 0.99222154
1311868168.931215 0.66788155 0.18495921 -0.07100346 0.03092555 -0.09750935 -0.07605328 0.99184244
1311868168.9633482 0.67050496 0.17728304 -0.06774076 0.03234891 -0.10064059 -0.07752877 0.99136992
1311868168.999373 0.67490052 0.17512821 -0.06411647 0.03567448 -0.10499033 -0.07907593 0.99068227
1311868169.031214 0.67278691 0.18002736 -0.05662872 0.04160155 -0.10715804 -0.08243031 0.98994531
1311868169.063354 0.67304673 0.177396 -0.04464343 0.04480084 -0.11056751 -0.0847305 0.9892363
1311868169.099339 0.6713277 0.1680484 -0.0355 0.04661778 -0.11381606 -0.08709876 0.98857802
1311868169.131247 0.6898157 0.16227927 0.05173499 0.08746296 -0.15087445 -0.11191935 0.97829504
1311868169.199452 0.69036671 0.1835565 -0.00206841 0.06598762 -0.13260441 -0.09764173 0.9841381
1311868169.231354 0.69048255 0.17626416 -0.00343529 0.06822222 -0.1373941 -0.10093659 0.98299562
1311868169.263274 0.69099328 0.16997027 0.00356376 0.07040017 -0.14214557 -0.10451845 0.9817914
1311868169.2995288 0.69809014 0.16371282 0.01210682 0.07251214 -0.14969318 -0.10826809 0.98010814
1311868169.3312972 0.69756539 0.15949801 0.02182683 0.07686464 -0.15380391 -0.1136824 0.97852567
1311868169.3634698 0.69383527 0.15718535 0.02466011 0.08301267 -0.15661569 -0.12136417 0.97665304
1311868169.399437 0.69661727 0.15061375 0.0322538 0.0865246 -0.16303846 -0.12447257 0.97490437
1311868169.43144 0.699065 0.15152796 0.04224604 0.09230623 -0.16955654 -0.1277508 0.97283599
1311868169.463229 0.70612633 0.11349009 0.12353656 0.13845003 -0.22836534 -0.17484349 0.94768698
1311868169.499263 0.7054 0.14111238 0.05613969 0.10054935 -0.18002376 -0.14025558 0.96840572
1311868169.531434 0.70770329 0.13494533 0.05839429 0.10474822 -0.18323716 -0.14461814 0.96671482
1311868169.563501 0.71353804 0.12685789 0.0626953 0.10889834 -0.18613849 -0.14821439 0.965156
1311868169.5993779 0.72440443 0.12007003 0.07398251 0.11358757 -0.19050175 -0.15125838 0.96329012
1311868169.631327 0.72189281 0.11636261 0.07663501 0.11772342 -0.1924322 -0.15597311 0.96165661
1311868169.66324 0.72056889 0.11617139 0.08006305 0.12112105 -0.1967631 -0.15784535 0.96005147
1311868169.699466 0.73146559 0.11305004 0.08854459 0.12358558 -0.20440645 -0.1609618 0.95761992
1311868169.731279 0.73616383 0.1067081 0.08859705 0.12465202 -0.20806226 -0.16343783 0.95627404
1311868169.763417 0.78476568 0.04811364 0.15634381 0.15436295 -0.2486801 -0.19334314 0.9364554
1311868169.799368 0.74962263 0.09362978 0.10116473 0.12668065 -0.2136175 -0.16227522 0.95497975
1311868169.831415 0.74668978 0.09540538 0.10598898 0.12917263 -0.21356334 -0.16254478 0.95461213
1311868169.8633962 0.75456099 0.08996524 0.10686682 0.12886575 -0.21614769 -0.16355259 0.95389955
1311868169.89939 0.76094193 0.08599665 0.11002081 0.12930865 -0.21824735 -0.16275985 0.95349704
1311868169.931272 0.76939764 0.08265266 0.11289701 0.1284734 -0.21966762 -0.16086999 0.95360451
1311868169.9634151 0.77700869 0.07379405 0.11691602 0.12789692 -0.22016313 -0.15820508 0.95401348
1311868169.999399 0.77968455 0.07332364 0.11673227 0.13225884 -0.21806837 -0.15635846 0.95420429
1311868170.031274 0.78598415 0.07582722 0.11587091 0.13437749 -0.21861801 -0.15358996 0.95423214
1311868170.063469 0.83541705 0.04474952 0.12613336 0.13990081 -0.22906087 -0.13754498 0.95343603
1311868170.0993938 0.79318595 0.06597442 0.1150764 0.13340246 -0.22282524 -0.14947736 0.95404885
1311868170.131345 0.80397399 0.06385863 0.11027392 0.13588619 -0.22599569 -0.14668934 0.95338509
1311868170.163416 0.81145318 0.06815406 0.10997739 0.13855909 -0.22739945 -0.14440521 0.95301522
1311868170.199317 0.81926052 0.06915005 0.10976715 0.1389586 -0.22844599 -0.1414611 0.95314831
1311868170.231467 0.82680006 0.06985198 0.10624211 0.13849657 -0.22915873 -0.13761852 0.9536069
1311868170.2635212 0.83152846 0.07302957 0.0995329 0.13746724 -0.22896659 -0.13611611 0.95401754
1311868170.299432 0.83708583 0.07000545 0.09539325 0.13569282 -0.22909368 -0.13897544 0.95382879
1311868170.331325 0.84409805 0.06936188 0.0890183 0.1354505 -0.22808699 -0.14269671 0.953555
1311868170.3634 0.90775161 0.07665972 0.05509119 0.13699038 -0.23266823 -0.13927768 0.95273336
1311868170.399421 0.85073053 0.08138347 0.07689725 0.13496569 -0.22499425 -0.14839344 0.95348898
1311868170.431288 0.84971569 0.08797696 0.07165301 0.13441548 -0.22377901 -0.15245892 0.95321126
1311868170.463383 0.85614939 0.09584369 0.06985996 0.13352999 -0.22501369 -0.15498943 0.95263679
1311868170.499476 0.86633487 0.09655532 0.06759978 0.13147516 -0.22691925 -0.15607321 0.95229359
1311868170.531505 0.87473168 0.09386266 0.06200414 0.12845742 -0.22822607 -0.15584952 0.95242978
1311868170.563345 0.88246442 0.09065185 0.05486511 0.12667925 -0.22908041 -0.15615511 0.95241279
1311868170.599324 0.89152409 0.09410981 0.04826938 0.12638597 -0.22965506 -0.15792173 0.95202199
1311868170.631485 0.89979341 0.09844627 0.04841508 0.12488475 -0.22995226 -0.1595144 0.95188282
1311868170.66343 0.96431997 0.14111403 0.00628752 0.11565713 -0.23004344 -0.17124626 0.95098799
1311868170.6994321 0.90966575 0.11512143 0.03750922 0.12403371 -0.22698921 -0.15693565 0.95313312
1311868170.7313972 0.91441372 0.11797769 0.03710535 0.12093598 -0.2278748 -0.15537001 0.95357628
1311868170.763453 0.92125044 0.12030941 0.04247057 0.11779301 -0.22973975 -0.15516005 0.9535564
1311868170.799446 0.92480052 0.11892085 0.04008727 0.11595599 -0.23016496 -0.15557353 0.95361165
1311868170.831309 0.92912267 0.11830184 0.03563864 0.11513794 -0.2302463 -0.15650403 0.95353888
1311868170.863446 0.93667802 0.11718051 0.03008457 0.1139651 -0.23107875 -0.15695372 0.95340448
1311868170.899435 0.94615351 0.11289437 0.02560713 0.11251827 -0.23156444 -0.15670524 0.95349935
1311868170.931374 0.95448834 0.10930851 0.02063575 0.11245341 -0.23122687 -0.15699991 0.95354045
1311868170.96344 1.01628811 0.10795051 0.00434483 0.10355995 -0.23177925 -0.15859489 0.95414956
1311868170.999483 0.96281864 0.11458342 0.0273955 0.11745396 -0.22962621 -0.15756065 0.95323188
1311868171.031493 0.96677584 0.11680861 0.01871997 0.1170881 -0.23071564 -0.15873454 0.95281899
1311868171.0634382 0.97969503 0.11512593 0.01484542 0.11534917 -0.23524636 -0.16033118 0.95165521
1311868171.099448 0.98855427 0.11541092 0.01014596 0.1145359 -0.23793318 -0.16169247 0.95085481
1311868171.1314769 0.99606161 0.11627141 0.00848954 0.11391253 -0.23968074 -0.16247696 0.95035694
1311868171.1634471 1.00269857 0.11951121 0.0119751 0.11387537 -0.24049157 -0.16333876 0.95000877
1311868171.199444 1.00714354 0.12073203 0.01527785 0.11414969 -0.24083826 -0.16399121 0.94977558
1311868171.231391 1.01273101 0.12268849 0.01541392 0.11451333 -0.24171578 -0.16528556 0.94928439
1311868171.263404 1.07351393 0.14123046 0.01201009 0.11387687 -0.25522553 -0.17765937 0.94357254
1311868171.299368 1.02236845 0.12683011 0.01644549 0.11439109 -0.24407865 -0.1700048 0.94786004
1311868171.331406 1.0302128 0.12997019 0.01523788 0.11472086 -0.24622854 -0.17243667 0.94682429
1311868171.363479 1.03718402 0.13232452 0.01878443 0.11496132 -0.24840499 -0.17687582 0.94540668
1311868171.399409 1.04531239 0.13362903 0.02378356 0.11540892 -0.2508688 -0.18138432 0.94384604
1311868171.463459 1.06110895 0.13547472 0.02714774 0.11525909 -0.25525874 -0.18644366 0.94169904
1311868171.499514 1.0690867 0.13543816 0.02779368 0.1138394 -0.25802307 -0.1895714 0.94049316
1311868171.531471 1.0780317 0.13629239 0.03198044 0.11412643 -0.26018317 -0.19318709 0.93912652
1311868171.563381 1.08634322 0.13615506 0.03795238 0.11447265 -0.26116119 -0.19568279 0.93829584
1311868171.59949 1.16964052 0.1444405 0.06901405 0.11503452 -0.28002938 -0.22726135 0.92558246
1311868171.631528 1.10141341 0.1388264 0.03962507 0.1146874 -0.26208493 -0.19948116 0.93721159
1311868171.663411 1.11020734 0.14440248 0.0386658 0.11529538 -0.26291915 -0.20240146 0.93627675
1311868171.699419 1.11922596 0.14648432 0.04422168 0.11452857 -0.26462985 -0.20655112 0.93498176
1311868171.731499 1.12687899 0.14830297 0.05712178 0.113297 -0.2665726 -0.208458 0.93415636
1311868171.7634552 1.13732562 0.14441287 0.06514466 0.11095135 -0.26877968 -0.20955586 0.93355965
1311868171.799464 1.15044158 0.14086742 0.06614351 0.10805952 -0.27041594 -0.21081763 0.93314216
1311868171.831419 1.16179365 0.14010283 0.06564526 0.10656948 -0.26977793 -0.21425574 0.93271501
1311868171.899575 1.17355434 0.15063986 0.07842121 0.10406593 -0.26826434 -0.21956773 0.93219877
1311868171.931516 1.27075424 0.14446168 0.12087995 0.0820266 -0.27931621 -0.23930311 0.92627648
1311868171.9995801 1.20172445 0.14943948 0.08894951 0.09645701 -0.27194335 -0.22108401 0.93159257
1311868172.031533 1.20177254 0.15826966 0.10221456 0.09687837 -0.27033269 -0.22257947 0.93166152
1311868172.063426 1.20668188 0.15493214 0.10875967 0.09412459 -0.27049578 -0.22347669 0.93168169
1311868172.0995288 1.22349044 0.13746704 0.09933805 0.08745718 -0.27291417 -0.22421638 0.9314484
1311868172.131546 1.23449964 0.14216703 0.10113854 0.08622216 -0.2740382 -0.22362975 0.93137454
1311868172.163558 1.23640596 0.15014752 0.11398091 0.08491727 -0.27421944 -0.22311872 0.93156363
1311868172.199781 1.2375665 0.15263507 0.12519313 0.0828935 -0.27296949 -0.22463791 0.93174789
1311868172.263475 1.25302118 0.14823215 0.1253424 0.07873843 -0.27218563 -0.2274032 0.9316668
1311868172.2995439 1.33025054 0.16403364 0.17899856 0.05720004 -0.27133466 -0.23684088 0.93113482
1311868172.363479 1.2674316 0.16819318 0.14173843 0.07544796 -0.2708519 -0.23084986 0.93148011
1311868172.399483 1.26691429 0.16132354 0.15105169 0.07001369 -0.26943162 -0.23294261 0.93179527
1311868172.463477 1.28545251 0.16406318 0.15721163 0.06825606 -0.26416851 -0.23820621 0.93210188
1311868172.499467 1.27803144 0.16645796 0.16241722 0.06493273 -0.2595588 -0.24073986 0.93298301
1311868172.563601 1.30776756 0.15174286 0.16785554 0.05744994 -0.26101425 -0.24022092 0.93320146
1311868172.59959 1.29181223 0.17127573 0.18718113 0.05894018 -0.25528754 -0.24295216 0.93398532
1311868172.631587 1.28750604 0.16514918 0.20394579 0.05375272 -0.25447096 -0.24287747 0.93454037
1311868172.663612 1.30142798 0.15576296 0.20697364 0.04846732 -0.2546666 -0.24238263 0.93490454
1311868172.699619 1.23732169 0.14485814 0.23832003 0.00415929 -0.20980837 -0.25485393 0.94393465
1311868172.763469 1.23569965 0.15897672 0.21454003 0.03286429 -0.23374318 -0.24079847 0.94143516
1311868172.799623 1.25224113 0.14758701 0.22469228 0.02757248 -0.23429825 -0.24240325 0.94105513
1311868172.863483 1.24357863 0.15548282 0.23965236 0.02118085 -0.22825575 -0.24347185 0.94242885
1311868172.899539 1.2492246 0.14585889 0.24668184 0.016496 -0.22870818 -0.24488561 0.94204644
1311868172.931607 1.25006785 0.14335181 0.25999963 0.01416379 -0.22925395 -0.24621313 0.9416056
1311868172.963571 1.24899291 0.14419703 0.27144389 0.01323227 -0.22919703 -0.24613011 0.94165471
1311868172.9996018 1.24241638 0.14386541 0.28023453 0.01364649 -0.22705783 -0.24740427 0.94183313
1311868173.0675461 1.2433254 0.14053176 0.29711709 0.01467238 -0.2235214 -0.24921126 0.94218716
1311868173.099605 1.24087783 0.13493547 0.41863249 -0.0110857 -0.19928114 -0.25694508 0.94559154
1311868173.131499 1.24425738 0.13685057 0.30534556 0.0144988 -0.22035404 -0.24974657 0.942794
1311868173.167457 1.2412786 0.13530156 0.31302008 0.01411887 -0.21950998 -0.25155331 0.94251629
1311868173.1996279 1.2316176 0.13889445 0.32243094 0.01672174 -0.21754863 -0.25329705 0.94246145
1311868173.2314868 1.22695484 0.14224536 0.33336658 0.0211326 -0.21711523 -0.25534797 0.94191921
1311868173.2676651 1.22990479 0.13263773 0.34211067 0.02400581 -0.21664658 -0.25832071 0.94114738
1311868173.299659 1.23526777 0.12106623 0.34158272 0.02561677 -0.21591916 -0.25710895 0.94160378
1311868173.331533 1.2353064 0.11936969 0.34360956 0.02646934 -0.21589225 -0.25429651 0.94234983
1311868173.36765 1.23469628 0.11746605 0.34751543 0.0262145 -0.21722606 -0.25278463 0.9424572
1311868173.399596 1.22170192 0.09610817 0.40118321 0.03932514 -0.21514989 -0.25410104 0.94212351
1311868173.431624 1.23097828 0.11944362 0.3567718 0.02906901 -0.21855657 -0.25113162 0.94250779
1311868173.467604 1.22730774 0.12665877 0.36704021 0.03283749 -0.21807859 -0.24923783 0.94299731
1311868173.531628 1.23738711 0.12443527 0.38013683 0.0364766 -0.22093582 -0.24605092 0.9430354
1311868173.567616 1.23704618 0.12197273 0.38738189 0.03546886 -0.22177052 -0.24539393 0.9430491
1311868173.631603 1.2334955 0.11808707 0.39787593 0.03443358 -0.22129684 -0.2455435 0.94315981
1311868173.667986 1.23360413 0.11417408 0.4023043 0.03471615 -0.22179627 -0.24631421 0.94283112
1311868173.6996698 1.23742271 0.10825399 0.40583565 0.03480627 -0.22415617 -0.24665614 0.94218007
1311868173.731607 1.24387163 0.09864134 0.40721567 0.03448038 -0.22814366 -0.24870287 0.94069573
1311868173.767623 1.25152853 0.07674754 0.46758988 0.04500089 -0.24265554 -0.25047592 0.93613836
1311868173.799549 1.23958975 0.10238817 0.41871732 0.03991822 -0.23285352 -0.25151556 0.93857642
1311868173.83162 1.24834769 0.09512099 0.4249288 0.04272994 -0.23900522 -0.25379256 0.93629055
